"Ver_Seg","Status","LDate","Litho","Rec_Price","NumCores","NumThreads","ProcBaseMem","MaxTurboFreq","TDP","MaxMemSize","MaxMemBW","GraphicBaseFreq","GraphicMaxDFreq","MaxNumPCIExpressLanes","T"
3,4,"Q1'11",32,NA,4,8,2500,"3.5",55,32,25.6,650,1300,16,100
4,4,"Q4'15",14,129,2,4,2200,"2.6",25,128,NA,NA,NA,32,NA
4,4,"Q4'15",14,156,2,2,1500,NA,19,128,NA,NA,NA,32,NA
4,4,"Q4'15",14,194,4,8,1600,"2.2",25,128,NA,NA,NA,32,NA
4,4,"Q2'16",14,200,4,8,1500,"2.1",25,128,NA,NA,NA,32,NA
1,3,"Q1'13",22,64,2,2,2900,NA,55,32,21,650,1050,NA,NA
1,4,"Q2'13",22,64,2,2,3000,NA,55,32,21,650,1050,NA,NA
1,4,"Q1'13",22,64,2,2,2500,NA,35,32,21,650,1050,NA,NA
1,4,"Q2'13",22,64,2,2,2600,NA,35,32,21,650,1050,NA,NA
1,3,"Q3'12",22,NA,2,2,2600,NA,35,32,25.6,650,1050,NA,NA
1,4,"Q3'12",22,73.5,2,2,3100,NA,55,32,25.6,650,1050,NA,NA
1,3,"Q2'13",22,NA,2,2,2700,NA,35,32,25.6,650,1050,NA,NA
1,4,"Q1'13",22,78.5,2,2,3200,NA,55,32,25.6,650,1050,NA,NA
1,3,"Q2'13",22,93,2,2,3300,NA,55,32,25.6,650,1050,NA,NA
2,4,"Q4'15",14,64,2,2,2400,NA,35,64,34.1,350,950,16,NA
1,4,"Q3'15",14,64,2,2,2900,NA,35,64,34.1,350,950,16,NA
1,4,"Q3'15",14,64,2,2,3300,NA,54,64,34.1,350,1000,16,NA
1,4,"Q1'17",14,64,2,4,3500,NA,54,64,NA,350,1050,16,100
1,4,"Q3'15",14,89.5,2,2,3600,NA,51,64,34.1,350,1050,16,NA
1,4,"Q3'15",14,78.5,2,2,3500,NA,51,64,34.1,350,1050,16,NA
1,4,"Q3'15",14,75,2,2,3000,NA,35,64,34.1,350,950,16,NA
1,4,"Q1'17",14,64,2,4,2900,NA,35,64,NA,350,1050,16,92
1,4,"Q1'17",14,89.5,2,4,3700,NA,51,64,NA,350,1100,16,100
1,4,"Q1'17",14,78.5,2,4,3600,NA,51,64,NA,350,1100,16,100
1,4,"Q1'17",14,75,2,4,3000,NA,35,64,NA,350,1050,16,92
1,3,"Q3'13",22,59,2,2,3000,NA,53,32,21.3,350,1100,16,72
1,3,"Q2'14",22,59,2,2,3100,NA,53,32,21.3,350,1100,16,72
1,3,"Q3'13",22,64,2,2,2600,NA,35,32,21.3,200,1100,16,66.4
1,3,"Q2'14",22,64,2,2,2700,NA,35,32,21.3,200,1100,16,66.4
1,3,"Q3'14",22,57,2,2,3200,NA,53,32,21.3,350,1100,16,72
1,3,"Q2'14",22,72,2,2,3200,NA,53,32,21.3,350,1100,16,72
1,3,"Q1'15",22,64,2,2,3300,NA,53,32,21.3,350,1100,16,72
1,3,"Q3'14",22,64,2,2,2800,NA,35,32,21.3,200,1100,16,66.4
1,3,"Q1'15",22,64,2,2,2900,NA,35,32,21.3,200,1100,16,66.4
2,4,"Q3'13",22,70,2,2,2300,NA,35,32,21.3,350,1000,16,72
1,4,"Q3'13",22,78.5,2,2,3200,NA,53,32,25.6,350,1150,16,72
1,3,"Q3'13",22,75,2,2,2700,NA,35,32,25.6,200,1100,16,66.4
1,3,"Q3'13",22,89.5,2,2,3300,NA,53,32,25.6,350,1100,16,72
1,3,"Q2'14",22,78.5,2,2,3300,NA,53,32,25.6,350,1100,16,72
1,3,"Q2'14",22,75,2,2,2800,NA,35,32,25.6,200,1100,16,66.4
1,3,"Q2'14",22,78.5,2,2,3400,NA,53,32,25.6,350,1100,16,72
1,3,"Q3'14",22,75,2,2,2900,NA,35,32,25.6,200,1100,16,66.4
1,3,"Q3'14",22,78.5,2,2,3500,NA,53,32,25.6,350,1100,16,72
1,3,"Q1'15",22,75,2,2,3000,NA,35,32,25.6,200,1100,16,66.4
1,3,"Q1'15",22,86,2,2,3600,NA,53,32,25.6,350,1100,16,72
2,4,"Q1'14",22,86,2,2,1500,NA,25,32,25.6,400,900,16,100
3,4,"Q4'13",22,75,2,2,2000,NA,37,32,25.6,400,1100,16,100
3,4,"Q3'13",22,107,2,2,1400,NA,15,16,25.6,200,1000,10,100
3,4,"Q4'13",22,107,2,2,1400,NA,15,16,25.6,200,1000,10,100
3,4,"Q2'14",22,75,2,2,2200,NA,37,32,25.6,400,1100,16,100
3,4,"Q4'13",22,NA,2,2,1100,NA,11.5,16,25.6,200,850,12,100
3,4,"Q3'13",22,107,2,2,1600,NA,15,16,25.6,200,1000,12,100
3,4,"Q4'13",22,NA,2,2,1600,NA,15,16,25.6,200,1000,12,100
3,4,"Q3'13",22,75,2,2,1900,NA,35,32,25.6,650,1000,1,105
3,4,"Q1'13",22,75,2,2,1500,NA,17,32,25.6,350,1000,1,105
3,4,"Q3'13",22,75,2,2,1600,NA,17,32,25.6,350,1000,1,105
3,4,"Q2'13",22,NA,2,2,1000,NA,10,32,25.6,350,800,NA,105
2,4,"Q1'13",22,76,2,2,2200,NA,35,16,25.6,650,1000,1,105
3,4,"Q1'13",22,75,2,2,2100,NA,35,32,25.6,650,1000,1,105
3,4,"Q1'13",22,NA,2,2,1800,NA,17,32,25.6,350,1000,1,105
2,4,"Q1'13",22,119,2,2,1400,NA,17,16,25.6,350,900,1,105
1,2,"Q4'06",65,NA,1,NA,3460,NA,65,NA,NA,NA,NA,NA,64.4
1,2,"Q2'06",65,NA,1,NA,3330,NA,86,NA,NA,NA,NA,NA,69.2
1,2,"Q4'05",90,NA,1,NA,3330,NA,84,NA,NA,NA,NA,NA,67.7
1,2,"Q2'06",65,NA,1,NA,3200,NA,86,NA,NA,NA,NA,NA,69.2
1,2,"Q3'05",90,NA,1,NA,3200,NA,84,NA,NA,NA,NA,NA,67.7
1,2,"Q3'05",90,NA,1,NA,3200,NA,73,NA,NA,NA,NA,NA,67
1,2,"Q4'06",65,NA,1,NA,3060,NA,86,NA,NA,NA,NA,NA,69.2
1,2,"Q4'04",90,NA,1,NA,3060,NA,73,NA,NA,NA,NA,NA,67
1,2,"Q2'04",90,NA,1,NA,2930,NA,84,NA,NA,NA,NA,NA,67.7
1,2,"Q4'04",90,NA,1,NA,2930,NA,84,NA,NA,NA,NA,NA,67.7
1,2,NA,NA,NA,1,NA,300,NA,18.48,NA,NA,NA,NA,NA,85
1,2,"Q4'04",90,NA,1,NA,2930,NA,73,NA,NA,NA,NA,NA,67
1,2,NA,NA,NA,1,NA,266,NA,16.59,NA,NA,NA,NA,NA,85
1,2,NA,250,NA,1,NA,466,NA,NA,NA,NA,NA,NA,NA,NA
3,2,"Q4'01",130,NA,1,NA,650,NA,8.3,NA,NA,NA,NA,NA,100
1,2,NA,180,NA,1,NA,766,NA,20,NA,NA,NA,NA,NA,80
1,2,"Q2'04",90,NA,1,NA,2800,NA,73,NA,NA,NA,NA,NA,67
3,2,NA,180,NA,1,NA,933,NA,20.6,NA,NA,NA,NA,NA,100
1,2,"Q1'00",180,NA,1,NA,733,NA,23.6,NA,NA,NA,NA,NA,80
1,2,NA,130,NA,1,NA,2700,NA,66.8,NA,NA,NA,NA,NA,74
3,2,NA,90,NA,1,NA,1000,NA,5.5,NA,NA,NA,NA,NA,100
3,2,NA,180,NA,1,NA,400,NA,6.5,NA,NA,NA,NA,NA,NA
1,2,NA,180,NA,1,NA,950,NA,28,NA,NA,NA,NA,NA,79
1,2,NA,180,NA,1,NA,700,NA,18.3,NA,NA,NA,NA,NA,80
1,2,NA,130,NA,1,NA,2600,NA,62.6,NA,NA,NA,NA,NA,72
3,2,"Q2'04",90,NA,1,NA,1000,NA,5.5,NA,NA,NA,NA,NA,100
3,4,"Q2'12",32,NA,1,2,1500,NA,17,16,21.3,350,950,16,100
3,4,"Q2'11",32,NA,2,2,1500,NA,35,16,21.3,650,1000,16,100
1,3,"Q3'11",32,42,2,2,2400,NA,65,32,17,850,1000,NA,69.1
3,2,NA,180,NA,1,NA,900,NA,24,NA,NA,NA,NA,NA,100
3,2,NA,180,NA,1,NA,866,NA,23.3,NA,NA,NA,NA,NA,100
1,2,NA,130,NA,1,NA,900,NA,34.8,NA,NA,NA,NA,NA,69
3,2,NA,90,NA,1,NA,900,NA,5,NA,NA,NA,NA,NA,100
1,2,"Q4'04",90,NA,1,NA,2660,NA,84,NA,NA,NA,NA,NA,67.7
2,4,"Q4'11",32,98,1,1,1000,NA,10,4.88,NA,350,800,NA,100
3,4,"Q1'11",32,72,2,2,1600,NA,35,16.6,21.3,650,950,16,100
1,3,"Q3'11",32,NA,2,2,2000,NA,35,32,17,650,1000,NA,65
3,2,NA,180,NA,1,NA,850,NA,18.8,NA,NA,NA,NA,NA,100
3,2,NA,130,NA,1,NA,2500,NA,61,NA,NA,NA,NA,NA,72
1,2,NA,180,NA,1,NA,900,NA,26.7,NA,NA,NA,NA,NA,77
1,2,NA,180,NA,1,NA,633,NA,16.5,NA,NA,NA,NA,NA,82
1,2,NA,130,NA,1,NA,2400,NA,59.8,NA,NA,NA,NA,NA,71
1,2,"Q2'04",90,NA,1,NA,2660,NA,73,NA,NA,NA,NA,NA,67
2,4,"Q3'11",32,89,1,1,1400,NA,17,16.6,21.3,350,800,16,100
2,4,"Q2'11",32,72,2,2,1600,NA,35,16.6,21.3,650,1000,16,100
1,4,"Q3'11",32,41,2,2,2500,NA,65,32,17,850,1000,NA,69.1
3,2,NA,180,NA,1,NA,800,NA,22,NA,NA,NA,NA,NA,100
3,2,NA,180,NA,1,NA,800,NA,17.6,NA,NA,NA,NA,NA,100
3,2,"Q1'02",130,NA,1,NA,2400,NA,35,NA,NA,NA,NA,NA,100
1,2,"Q1'00",180,NA,1,NA,850,NA,25.7,NA,NA,NA,NA,NA,80
1,2,NA,180,NA,1,NA,600,NA,15.8,NA,NA,NA,NA,NA,90
1,2,NA,130,NA,1,NA,2300,NA,58.3,NA,NA,NA,NA,NA,70
3,2,NA,90,NA,1,NA,1700,NA,21,NA,NA,NA,NA,NA,100
1,2,"Q4'04",90,NA,1,NA,2660,NA,73,NA,NA,NA,NA,NA,67
3,4,"Q1'12",32,NA,2,2,1600,NA,35,16,21.3,650,1050,16,100
3,4,"Q2'11",32,134,2,NA,1100,NA,17,16,21.3,350,800,16,100
1,3,"Q2'12",32,NA,2,2,2100,NA,35,32,17,650,1000,NA,65
3,2,"Q3'06",65,NA,1,NA,1000,NA,10,NA,NA,NA,NA,NA,100
3,2,"Q2'03",130,NA,1,NA,600,NA,7,NA,NA,NA,NA,NA,100
3,2,NA,130,NA,1,NA,733,NA,NA,NA,NA,NA,NA,NA,100
3,2,NA,180,NA,1,NA,750,NA,15.8,NA,NA,NA,NA,NA,100
1,2,"Q1'00",180,NA,1,NA,566,NA,19.2,NA,NA,NA,NA,NA,90
1,2,NA,130,NA,1,NA,2200,NA,57.1,NA,NA,NA,NA,NA,70
3,2,NA,90,NA,1,NA,1600,NA,21,NA,NA,NA,NA,NA,100
1,2,"Q2'04",90,NA,1,NA,2530,NA,84,NA,NA,NA,NA,NA,67.7
3,4,"Q3'12",32,NA,2,2,1700,NA,35,16,21.3,650,1050,16,100
2,4,"Q2'11",32,111,2,2,1100,NA,17,16.6,21.3,350,800,16,100
1,3,"Q2'12",32,42,2,2,2600,NA,65,32,17,850,1000,NA,69.1
3,2,"Q1'07",65,NA,1,NA,1730,NA,27,NA,NA,NA,NA,NA,100
3,2,NA,65,NA,1,NA,1200,NA,5.5,NA,NA,NA,NA,NA,100
3,2,NA,180,NA,1,NA,733,NA,20.6,NA,NA,NA,NA,NA,100
3,2,NA,180,NA,1,NA,700,NA,15,NA,NA,NA,NA,NA,100
1,2,NA,250,NA,1,NA,533,NA,28.3,NA,NA,NA,NA,NA,70
1,2,NA,130,NA,1,NA,2100,NA,55.5,NA,NA,NA,NA,NA,69
1,2,NA,130,NA,1,NA,1400,NA,34.8,NA,NA,NA,NA,NA,72
3,2,NA,130,NA,1,NA,800,NA,7,NA,NA,NA,NA,NA,100
3,2,"Q2'04",90,NA,1,NA,1500,NA,21,NA,NA,NA,NA,NA,100
1,2,"Q4'04",90,NA,1,NA,2530,NA,84,NA,NA,NA,NA,NA,67.7
3,4,"Q3'12",32,NA,2,2,1800,NA,35,16,21.3,650,1050,16,100
3,4,"Q3'11",32,NA,2,2,1200,NA,17,16,21.3,350,1000,16,100
1,3,"Q3'12",32,NA,2,2,2200,NA,35,32,17,650,1000,NA,65
3,2,NA,NA,NA,1,NA,466,NA,20.7,NA,NA,NA,NA,NA,100
1,2,"Q3'08",65,NA,1,NA,2200,NA,35,NA,NA,NA,NA,NA,60.4
3,2,"Q3'07",65,NA,1,NA,930,NA,5.5,NA,NA,NA,NA,NA,100
3,2,"Q3'07",65,NA,1,NA,1860,NA,30,NA,NA,NA,NA,NA,100
3,2,NA,180,NA,1,NA,650,NA,14,NA,NA,NA,NA,NA,100
3,2,NA,130,NA,1,NA,1800,NA,66.1,NA,NA,NA,NA,NA,100
3,2,NA,130,NA,1,NA,1330,NA,19,NA,NA,NA,NA,NA,85
1,2,NA,250,NA,1,NA,500,NA,27,NA,NA,NA,NA,NA,70
1,2,"Q1'02",130,NA,1,NA,2000,NA,52.8,NA,NA,NA,NA,NA,68
1,2,NA,130,NA,1,NA,1300,NA,33.4,NA,NA,NA,NA,NA,71
3,2,"Q1'06",65,NA,1,NA,1060,NA,5.5,NA,NA,NA,NA,NA,100
3,2,NA,90,NA,1,NA,1400,NA,21,NA,NA,NA,NA,NA,100
1,3,"Q3'12",32,52,2,2,2700,NA,65,32,17,850,1000,NA,69.1
3,4,"Q1'12",32,NA,2,2,1300,NA,17,16,21.3,350,1000,16,100
3,4,"Q3'11",32,86,2,2,1900,NA,35,16,21.3,650,1000,16,100
3,4,"Q3'11",32,NA,1,1,1600,NA,35,16,21.3,650,1000,16,100
1,3,"Q3'11",32,NA,1,1,1600,NA,35,32,17,650,1000,NA,65.5
3,2,NA,NA,NA,1,NA,433,NA,19.4,NA,NA,NA,NA,NA,100
1,2,"Q3'10",45,52,2,NA,2700,NA,65,NA,NA,NA,NA,NA,74.1
3,2,"Q4'08",65,NA,2,NA,1830,NA,35,NA,NA,NA,NA,NA,100
3,2,"Q3'06",65,NA,1,NA,2000,NA,31,NA,NA,NA,NA,NA,100
3,2,NA,180,NA,1,NA,600,NA,13,NA,NA,NA,NA,NA,100
3,2,NA,130,NA,1,NA,1700,NA,30,NA,NA,NA,NA,NA,100
1,2,"Q2'99",250,NA,1,NA,433,NA,24.1,NA,NA,NA,NA,NA,85
1,2,NA,130,NA,1,NA,1200,NA,32.1,NA,NA,NA,NA,NA,70
3,2,NA,65,NA,1,NA,2000,NA,27,NA,NA,NA,NA,NA,100
3,2,NA,90,NA,1,NA,1300,NA,21,NA,NA,NA,NA,NA,100
1,2,"Q2'04",90,NA,1,NA,2530,NA,73,NA,NA,NA,NA,NA,67
3,4,"Q2'12",32,NA,2,2,1400,NA,17,16,21.3,350,1000,16,100
3,4,"Q1'12",32,NA,1,1,1700,NA,35,16,21.3,650,1000,16,100
1,3,"Q4'11",32,37,1,2,1800,NA,35,32,17,650,1000,NA,65.5
3,2,NA,NA,NA,1,NA,400,NA,13.8,NA,NA,NA,NA,NA,100
1,2,"Q1'10",45,42,2,NA,2600,NA,65,NA,NA,NA,NA,NA,74.1
3,2,"Q3'10",45,NA,2,NA,2100,NA,35,NA,NA,NA,NA,NA,NA
3,2,"Q4'08",65,NA,2,NA,1660,NA,35,NA,NA,NA,NA,NA,100
1,2,"Q1'08",65,NA,2,NA,1600,NA,65,NA,NA,NA,NA,NA,73.3
3,2,"Q1'08",65,NA,1,NA,2130,NA,31,NA,NA,NA,NA,NA,100
3,2,NA,65,NA,1,NA,1330,NA,27,NA,NA,NA,NA,NA,NA
3,2,NA,NA,NA,1,NA,550,NA,NA,NA,NA,NA,NA,NA,NA
3,2,"Q2'04",130,NA,1,NA,1600,NA,30,NA,NA,NA,NA,NA,100
1,2,NA,250,NA,1,NA,400,NA,23.7,NA,NA,NA,NA,NA,85
3,2,NA,130,NA,1,NA,1200,NA,24.4,NA,NA,NA,NA,NA,100
1,2,NA,130,NA,1,NA,1800,NA,66.1,NA,NA,NA,NA,NA,77
1,2,NA,130,NA,1,NA,1100,NA,28.9,NA,NA,NA,NA,NA,69
3,2,"Q1'06",65,NA,1,NA,1860,NA,27,NA,NA,NA,NA,NA,100
1,2,"Q2'04",90,NA,1,NA,2400,NA,73,NA,NA,NA,NA,NA,67
1,3,"Q3'12",32,37,1,2,1900,NA,35,32,17,650,1000,NA,65.5
3,4,"Q3'12",32,NA,2,2,1500,NA,17,16,21.3,350,1000,16,100
2,4,"Q2'12",NA,90,1,2,1300,NA,10,16,21.3,NA,NA,16,100
3,2,"Q3'10",32,NA,2,2,2000,NA,35,8,17.1,500,667,16,90
3,2,"Q1'11",32,134,2,2,1200,NA,18,8,12.8,166,500,16,105
3,2,NA,NA,NA,1,NA,366,NA,13.1,NA,NA,NA,NA,NA,100
3,2,"Q1'10",45,NA,2,NA,2000,NA,35,NA,NA,NA,NA,NA,NA
1,2,"Q3'09",45,47,2,NA,2500,NA,65,NA,NA,NA,NA,NA,74.1
3,2,"Q1'09",45,NA,1,NA,2200,NA,35,NA,NA,NA,NA,NA,105
3,2,"Q3'09",45,NA,1,NA,1300,NA,10,NA,NA,NA,NA,NA,100
3,2,"Q2'08",65,NA,1,NA,2260,NA,31,NA,NA,NA,NA,NA,NA
1,2,"Q2'08",65,NA,2,NA,2000,NA,65,NA,NA,NA,NA,NA,73.3
1,2,"Q3'06",65,NA,1,NA,2000,NA,35,NA,NA,NA,NA,NA,60.4
3,2,NA,NA,NA,1,NA,500,NA,NA,NA,NA,NA,NA,NA,NA
3,2,"Q2'04",130,NA,1,NA,1500,NA,30,NA,NA,NA,NA,NA,100
1,2,"Q1'99",250,NA,1,NA,366,NA,21.7,NA,NA,NA,NA,NA,85
3,2,NA,130,NA,1,NA,1130,NA,23.8,NA,NA,NA,NA,NA,100
1,2,"Q1'02",130,NA,1,NA,1700,NA,63.5,NA,NA,NA,NA,NA,76
3,2,NA,65,NA,1,NA,1730,NA,27,NA,NA,NA,NA,NA,100
3,2,NA,130,NA,1,NA,1400,NA,24.5,NA,NA,NA,NA,NA,100
1,2,"Q2'04",90,NA,1,NA,2260,NA,73,NA,NA,NA,NA,NA,67
1,4,"Q2'13",32,37,1,2,2000,NA,35,32,17,650,1000,NA,65.5
3,4,"Q3'11",32,NA,1,1,1300,NA,17,16,21.3,350,950,16,100
3,4,"Q1'11",45,NA,1,NA,2300,NA,35,NA,NA,NA,NA,NA,105
3,2,"Q1'10",32,105,2,2,1060,NA,18,8,17.1,166,500,16,90
3,2,NA,NA,NA,1,NA,300,NA,11.8,NA,NA,NA,NA,NA,100
1,2,NA,90,NA,1,NA,2400,NA,84,NA,NA,NA,NA,NA,67.7
3,2,"Q1'10",32,68,2,2,1860,NA,35,8,17.1,500,667,16,90
1,2,"Q3'09",45,47,2,NA,2400,NA,65,NA,NA,NA,NA,NA,74.1
3,2,"Q3'08",45,87,1,NA,1200,NA,10,NA,NA,NA,NA,NA,105
1,3,"Q3'06",65,47,2,NA,2200,NA,65,NA,NA,NA,NA,NA,73.3
1,2,"Q2'07",65,37,1,NA,1800,NA,35,NA,NA,NA,NA,NA,60.4
3,2,"Q3'06",65,NA,1,NA,1730,NA,30,NA,NA,NA,NA,NA,100
1,2,"Q1'07",65,NA,1,NA,1830,NA,27,NA,NA,NA,NA,NA,100
3,2,"Q2'04",130,NA,1,NA,1400,NA,30,NA,NA,NA,NA,NA,100
3,2,NA,130,NA,1,NA,1060,NA,23.2,NA,NA,NA,NA,NA,100
1,2,NA,250,NA,1,NA,333,NA,19.7,NA,NA,NA,NA,NA,85
1,2,NA,130,NA,1,NA,1000,NA,27.8,NA,NA,NA,NA,NA,69
3,2,NA,65,NA,1,NA,1600,NA,27,NA,NA,NA,NA,NA,100
3,2,"Q2'03",130,NA,1,NA,1300,NA,24.5,NA,NA,NA,NA,NA,100
1,2,"Q3'04",90,NA,1,NA,2260,NA,73,NA,NA,NA,NA,NA,67
2,4,"Q1'13",22,95,1,1,1500,NA,17,16,25.6,350,900,1,105
3,4,"Q1'12",32,NA,1,1,1400,NA,17,16,21.3,350,950,16,100
3,2,"Q1'11",45,NA,1,NA,1400,NA,10,NA,NA,NA,NA,NA,100
3,2,NA,NA,NA,1,NA,266,NA,9.8,NA,NA,NA,NA,NA,100
3,2,"Q2'10",32,NA,2,2,1060,NA,18,8,12.8,166,500,16,105
2,4,"Q1'10",45,153,1,2,1330,NA,30,NA,NA,NA,NA,NA,64.4
3,2,"Q3'09",45,NA,2,NA,1200,NA,10,NA,NA,NA,NA,NA,100
3,2,"Q3'08",45,62,2,NA,1900,NA,35,NA,NA,NA,NA,NA,105
3,2,"Q3'08",45,161,1,NA,1200,NA,5.5,NA,NA,NA,NA,NA,105
3,2,"Q3'08",65,NA,1,NA,2160,NA,31,NA,NA,NA,NA,NA,100
1,2,"Q2'09",65,58,2,NA,2400,NA,65,NA,NA,NA,NA,NA,73.3
1,2,"Q4'07",65,NA,1,NA,1200,NA,19,NA,NA,NA,NA,NA,100
1,2,"Q1'06",65,NA,1,NA,1660,NA,27,NA,NA,NA,NA,NA,100
1,2,"Q2'07",65,NA,1,NA,1600,NA,35,NA,NA,NA,NA,NA,60.4
3,2,"Q1'07",65,NA,1,NA,1600,NA,30,NA,NA,NA,NA,NA,100
3,2,"Q1'02",130,NA,1,NA,1200,NA,20.8,NA,NA,NA,NA,NA,100
3,2,NA,130,NA,1,NA,1000,NA,22,NA,NA,NA,NA,NA,100
1,2,"Q1'99",250,NA,1,NA,300,NA,17.8,NA,NA,NA,NA,NA,85
1,2,NA,180,NA,1,NA,1000,NA,29,NA,NA,NA,NA,NA,75
3,2,NA,65,NA,1,NA,1460,NA,27,NA,NA,NA,NA,NA,100
3,2,NA,130,NA,1,NA,1200,NA,24.5,NA,NA,NA,NA,NA,100
1,2,"Q4'05",90,NA,1,NA,2130,NA,73,NA,NA,NA,NA,NA,67
4,4,"Q3'17",14,311,8,8,1700,NA,85,768,NA,NA,NA,48,77
4,4,"Q3'17",14,422,8,16,1800,"3",85,768,NA,NA,NA,48,77
4,4,"Q3'17",14,501,8,16,2000,"3",70,768,NA,NA,NA,48,90
4,4,"Q3'17",14,506,8,16,2100,"3",85,768,NA,NA,NA,48,77
4,4,"Q3'17",14,478,4,8,2600,"3",85,768,NA,NA,NA,48,76
4,4,"Q3'17",14,773,10,20,2200,"3",85,768,NA,NA,NA,48,92
4,4,"Q3'17",14,699,10,20,2200,"3",85,768,NA,NA,NA,48,78
4,4,"Q3'17",14,1007,12,24,2100,"3",85,768,NA,NA,NA,48,76
4,1,"Q3'17",14,NA,12,24,2100,"3",85,768,NA,NA,NA,48,91
4,4,"Q3'17",14,1221,10,20,2400,"3.2",85,768,NA,NA,NA,48,76
4,4,"Q3'17",14,1273,12,24,2300,"3.2",105,768,NA,NA,NA,48,81
4,1,"Q3'17",14,NA,14,28,1900,"3.2",85,768,NA,NA,NA,48,90
4,4,"Q3'17",14,1558,14,28,2200,"3.2",105,768,NA,NA,NA,48,81
4,4,"Q3'17",14,1224,4,8,3600,"3.7",105,768,NA,NA,NA,48,71
4,4,"Q3'17",14,1727,14,28,2200,"3.2",105,768,NA,NA,NA,48,89
4,4,"Q3'17",14,1776,12,24,2600,"3.7",125,768,NA,NA,NA,48,86
4,4,"Q3'17",14,1931,12,24,2600,"3.7",135,768,NA,NA,NA,48,86
4,4,"Q3'17",14,1865,12,24,2600,"3.7",125,768,NA,NA,NA,48,89
4,4,"Q3'17",14,1694,6,12,3400,"3.7",115,768,NA,NA,NA,48,74
4,4,"Q3'17",14,1897,16,32,2100,"3.7",125,768,NA,NA,NA,48,87
4,4,"Q3'17",14,2049,16,32,2100,"3.7",135,768,NA,NA,NA,48,87
4,4,"Q3'17",14,1988,16,32,2100,"3.7",125,768,NA,NA,NA,48,92
4,4,"Q3'17",14,2111,14,28,2600,"3.7",140,768,NA,NA,NA,48,86
4,4,"Q3'17",14,5217,8,16,3200,"3.7",130,1536,NA,NA,NA,48,79
4,4,"Q3'17",14,2217,8,16,3200,"3.7",130,768,NA,NA,NA,48,79
4,4,"Q3'17",14,2460,12,24,3000,"3.7",150,768,NA,NA,NA,48,85
4,4,"Q3'17",14,2615,20,40,2000,"3.7",125,768,NA,NA,NA,48,86
4,4,"Q3'17",14,2767,20,40,2000,"3.7",135,768,NA,NA,NA,48,87
4,4,"Q3'17",14,2742,20,40,2000,"3.7",125,768,NA,NA,NA,48,94
4,4,"Q3'17",14,2448,18,36,2300,"3.7",140,768,NA,NA,NA,48,91
4,4,"Q3'17",14,5448,18,36,2300,"3.7",140,1536,NA,NA,NA,48,91
4,4,"Q3'17",14,2949,16,32,2600,"3.7",150,768,NA,NA,NA,48,85
4,4,"Q3'17",14,5949,16,32,2600,"3.7",150,1536,NA,NA,NA,48,85
4,4,"Q3'17",14,2925,8,16,3500,"4.2",150,768,NA,NA,NA,48,75
4,4,"Q3'17",14,3101,16,32,2600,"3.7",160,768,NA,NA,NA,48,87
4,4,"Q3'17",14,3286,12,24,3200,"4.2",165,768,NA,NA,NA,48,76
4,4,"Q3'17",14,3075,20,40,2400,"3.7",150,768,NA,NA,NA,48,86
4,4,"Q3'17",14,3227,20,40,2400,"3.7",160,768,NA,NA,NA,48,87
4,4,"Q3'17",14,3358,18,36,2700,"3.7",165,768,NA,NA,NA,48,89
4,4,"Q3'17",14,3658,22,44,2100,"3.7",140,768,NA,NA,NA,48,92
4,4,"Q3'17",14,3543,18,36,3000,"3.7",200,768,NA,NA,NA,48,82
4,4,"Q3'17",14,3115,16,32,2000,"2.8",125,768,NA,NA,NA,48,87
4,4,"Q3'17",14,7007,4,8,3600,"3.7",105,768,NA,NA,NA,48,71
4,4,"Q3'17",14,7007,12,24,3000,"3.7",150,768,NA,NA,NA,48,85
4,4,"Q3'17",14,4705,24,48,2100,"3.7",150,768,NA,NA,NA,48,85
4,4,"Q3'17",14,4856,24,48,2100,"3.7",160,768,NA,NA,NA,48,87
4,4,"Q3'17",14,4936,24,48,2100,"3.7",150,768,NA,NA,NA,48,93
4,4,"Q3'17",14,7704,24,48,2100,"3.7",150,1536,NA,NA,NA,48,85
4,4,"Q3'17",14,6117,26,52,2000,"3.7",150,768,NA,NA,NA,48,85
4,4,"Q3'17",14,5890,24,48,2700,"3.7",205,768,NA,NA,NA,48,85
4,4,"Q3'17",14,7408,26,52,2100,"3.7",165,768,NA,NA,NA,48,89
4,4,"Q3'17",14,10409,26,52,2100,"3.7",165,1536,NA,NA,NA,48,89
4,4,"Q3'17",14,8719,28,56,2100,"3.8",165,768,NA,NA,NA,48,89
4,4,"Q3'17",14,NA,28,56,2100,"3.8",173,768,NA,NA,NA,48,87
4,4,"Q3'17",14,11722,28,56,2100,"3.8",165,1536,NA,NA,NA,48,89
4,4,"Q3'17",14,10009,28,56,2500,"3.8",205,768,NA,NA,NA,48,84
4,4,"Q3'17",14,13011,28,56,2500,"3.8",205,1536,NA,NA,NA,48,84
4,4,"Q2'16",14,2170,14,28,2000,"2.8",115,3143.68,85,NA,NA,32,68
4,4,"Q2'16",14,1502,10,20,2000,NA,115,3143.68,85,NA,NA,32,67
4,4,"Q2'16",14,3003,16,32,2100,"2.8",115,3143.68,85,NA,NA,32,69
4,4,"Q2'16",14,4061,18,36,2200,"3.2",140,3143.68,85,NA,NA,32,75
4,4,"Q2'16",14,4672,18,36,2400,"3.3",165,3143.68,85,NA,NA,32,80
